# LAMMPS data file written by OVITO
30716 atoms
2 atom types
1.2885657482 98.7114342518 xlo xhi
0.9681350035 99.0318649965 ylo yhi
1.2498286157 98.7501713843 zlo zhi
0.0 12.9312349362 0.0 xy xz yz

Atoms # molecular

23192 14 1 10.9226868922 18.5667879202 49.6526684886
177 0 1 12.9709092835 19.4734819794 46.155093342
24653 15 1 11.5777820477 6.345410626 28.7645770897
237 0 1 17.2309147505 19.7412929753 48.2189717062
8156 4 1 7.7139465819 11.8165450523 37.5570406933
27531 4 2 15.1312399641 20.3526855252 27.5788402297
7933 4 1 12.5832383199 11.6809476961 27.9949015802
23837 14 1 17.6495715011 3.2247150056 39.7646760091
782 0 1 6.8573299983 19.6095649242 37.3775933107
1194 0 1 8.2750570737 19.3542909507 35.2268958149
30291 14 2 18.9443060989 11.1222339229 48.9140177897
24336 14 1 7.0131383885 3.7076376312 34.3742330759
23746 14 1 7.7116589921 16.8565655205 43.5470844524
8159 4 1 13.4034145552 4.5198683585 33.1479151783
24313 14 1 12.7919573278 2.478016926 34.8011020238
24306 14 1 8.0506808622 13.7241287656 33.8413962351
24309 14 1 15.3282467246 11.0255373161 27.4366706536
24300 14 1 16.0233016822 5.1872385433 33.6114697777
1319 0 1 6.1047174606 9.5517046937 33.8925672396
24335 14 1 8.2540012225 6.2010912335 33.9860986439
24297 14 1 10.5137107001 6.0628933355 35.6186109469
23829 14 1 17.9983207068 5.8627718125 45.8157193825
24693 15 1 11.0863491975 8.2162451403 30.946572081
1329 0 1 11.7398297035 6.6225043552 33.5637553177
1285 0 1 13.6500497654 8.2239046907 35.1008517761
24339 14 1 6.8149882728 7.7684445768 35.6653005096
30474 15 2 15.0031905185 8.7136707014 30.5410742824
1240 0 1 16.0226001981 7.3767788338 35.0484778015
23722 14 1 11.2776147731 15.7536628811 46.4776986983
7965 4 1 11.1450024208 13.1289301449 30.6990224639
24254 14 1 13.7151113101 10.3772750217 32.6704655752
24299 14 1 8.5558471036 2.2629867069 35.9726644867
26334 0 2 14.1919226421 5.6166530267 37.3806057859
24315 14 1 10.8279961006 3.4814955981 36.5832573254
27489 4 2 9.6897645635 17.8478636298 31.2197656204
23699 14 1 14.8243999223 19.0541529028 36.5165217279
24283 14 1 10.5743360855 7.935602846 37.5136142529
24325 14 1 8.2540485289 9.1446848419 37.5831890404
24281 14 1 12.9069420667 9.4149699656 37.2989936404
24323 14 1 8.2455844207 18.9893442859 39.6024795503
24251 14 1 12.43672856 12.1646040672 36.9429101028
23701 14 1 16.041200007 14.6803769181 37.0469135996
23840 14 1 9.1180895619 2.4617772777 40.6635807512
30385 14 2 8.5650345258 5.2555235507 37.4645005145
23720 14 1 16.0797624828 17.1447212484 37.7057966597
23848 14 1 10.845431387 3.9897923256 39.3337755308
23850 14 1 15.3778930998 2.1030834103 39.1859857883
24473 14 1 10.9657219321 15.2585336133 28.695686773
23883 14 1 7.261033201 8.591159677 40.0115936611
23838 14 1 10.8480145806 6.5248929409 40.0228585805
23854 14 1 12.6586329688 1.2496824527 42.5723401261
23836 14 1 14.7110155147 8.955035367 39.889924965
23887 14 1 6.839720564 11.0445415173 41.3151512866
30282 14 2 16.1229415578 1.3351216147 32.7989583729
24445 14 1 6.0420716156 2.3137680435 32.0657509809
23880 14 1 7.7824486992 4.4646748319 41.853800663
30294 14 2 11.7138809735 4.2746104855 44.3161808584
23846 14 1 13.3486933891 3.2992368138 40.4711250064
23851 14 1 15.1861292327 5.6004650403 45.3645134753
23852 14 1 14.6670776982 5.392556192 42.4192715679
27804 5 2 13.6874795531 5.4099758572 26.0029863644
1311 0 1 6.9072611025 18.4285545583 28.944172581
777 0 1 15.3234789398 18.7327126743 42.1067836317
27955 6 2 8.556808577 8.0922391562 26.2765730361
23879 14 1 8.923023407 7.2686392042 41.779719204
23861 14 1 10.1841348777 8.8137924669 43.7657121161
23843 14 1 13.1348403578 7.261364237 41.4105435745
23819 14 1 12.5700498768 9.1135376801 43.2879799367
30288 14 2 17.0331467816 8.626799321 43.9814415421
746 0 1 18.0308814194 17.8416111548 43.5478678323
23863 14 1 8.5492925967 11.2299671514 43.5582283333
23692 14 1 15.551800682 11.6771776275 45.051384192
23697 14 1 15.2044220541 11.3409818343 40.7011418538
23682 14 1 13.7754078793 11.7605216897 42.8990801568
23825 14 1 18.5839519309 3.9830729144 47.6081708965
26913 2 2 8.1392108615 11.8096805053 27.7420281175
20481 12 1 15.0608508902 17.1777438762 40.0316311565
23828 14 1 10.3324835406 3.1587263473 47.8964082459
23868 14 1 8.4222330957 4.4734671349 46.2421778341
24319 14 1 11.8008610031 8.6005394396 27.1993658295
23845 14 1 14.3108273935 3.405643865 47.199955348
23847 14 1 12.6450210433 4.7885482442 48.1359132141
23738 14 1 8.7673067195 18.7824042859 45.3656577371
23849 14 1 16.3519917989 2.8310594363 48.7177244427
23857 14 1 9.6724611611 10.3845820467 49.2114321668
23867 14 1 9.5935716935 6.8711623967 45.8430505711
30293 14 2 17.1459255913 2.0055765884 43.2701692037
24351 14 1 16.5419992971 10.9335501229 32.1218902617
1298 0 1 16.8058265291 16.4017929284 29.976704245
24267 14 1 11.3641123373 19.8882729751 28.1833835639
23831 14 1 13.7189342425 7.6344874494 45.5574300129
23810 14 1 14.8410110767 10.7840802654 49.275748812
23826 14 1 11.9648537239 7.2575880566 47.3998062338
23824 14 1 15.4670265561 9.4329469778 46.5549266469
24446 14 1 5.0993862877 17.8450421597 27.0500473327
24285 14 1 7.7551384727 1.4499979454 38.756509935
23823 14 1 18.3634970619 8.5832395697 47.4225340398
1327 0 1 13.1231400282 18.1983832543 34.7569873327
23855 14 1 9.1419445238 13.1822123357 48.9097221119
30297 14 2 11.9482678245 11.4634275833 46.0082709866
23678 14 1 13.8716168755 13.340519578 48.8345354307
26426 0 2 6.1490905491 16.089537427 37.2223339536
24317 14 1 15.0179574524 2.0283621845 36.2975127633
23742 14 1 10.7683443485 18.2362971129 46.7650331707
24512 14 1 15.7866553411 2.3651794786 27.978230414
23150 14 1 17.8769296586 15.7201875114 49.7183020823
26663 1 2 15.8135415415 7.980649744 49.4299689903
8060 4 1 11.9633295973 20.3858607877 25.5695614069
26357 0 2 10.8886118283 11.3868873931 40.2101037434
23832 14 1 10.4506595222 1.034671034 46.0114069275
1306 0 1 5.6035629656 7.2542132269 28.4156820596
24302 14 1 13.7918309302 16.2538041961 33.2867830071
30250 14 2 18.5643941418 17.4259509662 48.4056698901
23689 14 1 14.7974564643 13.9105455091 46.3983202565
27533 4 2 6.8380304541 3.5947778316 26.6187449135
1312 0 1 10.1415767682 15.0714547911 35.0145800442
24511 14 1 14.4892377389 17.6338055074 31.1019812824
1307 0 1 8.6133048228 12.6074891753 31.4981621184
1318 0 1 15.6877151173 14.0832695232 34.608195288
1322 0 1 10.2321318359 17.8245035204 38.1344336277
16476 10 1 17.0838151551 3.3044389699 35.1327005312
24290 14 1 7.2989199948 9.9172285332 31.3898469644
1300 0 1 14.352466375 20.4656059664 31.271729057
23687 14 1 16.5909178183 17.7506570662 46.1101246181
1304 0 1 14.4804640492 16.7470263367 26.9095438603
1581 0 1 8.1096584025 15.7057348204 28.5783284306
1314 0 1 13.469538547 12.5707384387 34.5545732164
7935 4 1 10.4001091102 17.9382448755 35.6693362409
27433 4 2 8.5602419942 17.9789582784 26.8821346133
23743 14 1 10.1733018595 13.2608074047 37.2375171475
23698 14 1 19.1424122802 13.7413810572 45.7802810393
8052 4 1 11.8889967952 14.229622199 33.2268358661
23871 14 1 8.098310957 9.2229074138 46.984006566
29692 12 2 10.1492309476 3.0640693546 31.079565754
30383 14 2 15.4098782281 13.2981278688 29.8575830254
23835 14 1 17.4574079142 7.8741287621 39.8891946688
24255 14 1 10.8000461626 15.1956848159 39.0290991828
23862 14 1 7.2720058579 3.2264538492 43.8045556435
23695 14 1 14.4945305297 12.9323757405 38.5079858165
1336 0 1 6.3067669399 12.0789364304 35.2597286393
24331 14 1 6.6495091415 14.2061653375 30.1142505733
7941 4 1 12.2728305136 10.611113675 30.4622553163
23735 14 1 8.4783116539 14.7267196632 40.536959169
23725 14 1 8.8299982386 14.7886208156 45.1330486857
23714 14 1 9.7822169758 13.7215406629 42.7995812297
23729 14 1 13.30883504 14.9577437322 40.3202075175
23718 14 1 13.2192851141 15.3682903036 44.6571764245
26270 0 2 16.4674537229 10.2267741202 37.6942977109
23712 14 1 12.3751031784 13.9254553624 42.5160661906
23704 14 1 18.1927917842 11.5402161623 44.8036884509
24405 14 1 11.6117079373 2.4680946018 29.2628812071
26578 1 2 12.2809669575 17.3549812685 42.6654036054
24347 14 1 5.8838410994 15.0218077617 26.9900525069
24262 14 1 12.8013991864 17.5217754145 28.8267174681
23705 14 1 17.7933047947 11.7083573124 41.8390835505
23717 14 1 14.2472926496 17.6992560088 44.6897559078
1309 0 1 6.55116967 15.3895075006 32.5484607944
24618 15 1 8.2884755743 7.2240231101 31.3021378897
23841 14 1 17.2857977906 5.4850592144 41.1017124741
23709 14 1 11.4341934154 14.5519763806 48.8929335691
23812 14 1 12.1935233807 9.1040224804 49.2450827985
30271 14 2 13.9705949737 17.5685246741 48.5345119457
23728 14 1 18.1597981052 19.6074773512 40.0489260831
30375 14 2 17.214521802 17.0818632007 34.0374076881
1325 0 1 6.5914805894 19.3357678186 31.5011808676
24252 14 1 6.7659926726 18.0841925117 33.613239956
24357 14 1 11.1835452696 13.4339162713 26.0661188888
765 0 1 17.9477573953 16.4953217403 40.6387336108
23881 14 1 6.8494832628 13.0167256422 39.6947790296
1317 0 1 16.2942695749 12.7415399577 25.8018846758
30295 14 2 8.5453554661 7.1753617706 48.4975273877
24250 14 1 17.8301285693 6.6431719485 37.282100948
1254 0 1 17.2238839822 10.2470564919 29.6003938854
7954 4 1 16.702117062 7.2624059178 28.4418784215
1287 0 1 16.2667738309 3.3641853135 25.4782350133
23711 14 1 14.6694347432 20.6359526797 47.9736451
4603 2 1 7.5181373839 1.3185515727 28.6302818479
23284 14 1 10.5735805317 3.7528337625 52.1169618656
23324 14 1 9.3110319088 5.4386043238 53.699844636
30323 14 2 16.2158389225 5.6038407273 50.8742911505
8510 5 1 12.0002527396 2.1234272928 72.7634889329
23290 14 1 14.762744476 4.4284930498 52.5836591683
22953 14 1 18.1681584519 3.1055607267 68.4587145872
23298 14 1 14.4474445484 2.045448654 54.1945050184
22962 14 1 15.5249823989 4.1038631287 72.0556158371
26363 0 2 16.6455496492 16.4056078079 53.579938486
23327 14 1 8.9015334017 9.488223728 51.8690449085
23323 14 1 10.6564495797 7.9638258958 53.4248818348
23305 14 1 11.4555680967 9.8771060544 55.3979498459
23296 14 1 15.8524888581 6.5594097585 54.2860720559
23282 14 1 12.6765839367 7.6551857433 51.7454924517
23287 14 1 14.7536394356 8.8372349524 53.2721169654
23280 14 1 16.4254090427 10.2079410378 51.599750736
23263 14 1 14.3519282713 10.1079780111 55.343637666
22921 14 1 21.2655531634 5.4476224913 70.5068443968
23003 14 1 21.3121752162 15.0941643007 63.1070469782
25824 15 1 11.170212341 8.3654524136 68.5755985214
23307 14 1 10.200326118 12.1313232492 54.7294939724
22927 14 1 20.0546512484 11.1736317696 63.6270504235
23148 14 1 16.6675454907 12.5492007967 52.6329345445
23131 14 1 15.5194116072 12.6104796489 54.7215233596
30141 14 2 12.6600454811 18.6547817745 53.4314533876
30177 14 2 18.2232744193 7.7942477428 71.6158792126
23188 14 1 9.3202420826 19.9559726882 51.2085736582
23272 14 1 12.1157583988 4.5286327235 59.4699513185
23276 14 1 12.5607923903 2.2352691802 58.1209337297
23331 14 1 8.3422457284 11.890666687 52.6909793611
23297 14 1 14.8841984983 2.4365484169 57.0664687929
23289 14 1 16.0235300655 4.9023771615 58.0938411913
23291 14 1 14.2169905127 6.3647402511 59.6671811468
8527 5 1 16.6784713919 17.9683218956 65.140986427
8684 5 1 20.3194328896 8.6349026525 64.48091459
30443 15 2 12.7566018303 12.4879915442 52.0908171399
23312 14 1 9.9425795186 5.5488183308 58.0757674247
23311 14 1 11.2666952113 8.1307083995 57.7315855504
23195 14 1 8.7805609285 18.0320878664 55.6065686842
29011 10 2 12.7845622404 5.9605433677 55.0898449595
23270 14 1 13.9011282185 8.7783234023 59.0607616669
23275 14 1 15.9415403796 9.4091739872 57.2863565847
23295 14 1 17.0706122101 7.0929157005 56.8942858617
23707 14 1 17.09051769 11.2059117083 58.5073436171
23142 14 1 19.1781768561 16.8394438085 57.4789028392
23139 14 1 16.7702815781 15.2573903084 57.4997422737
23130 14 1 19.8893401357 12.8658904356 55.5560979726
26700 1 2 12.7644150522 12.6156884928 57.2613285134
23136 14 1 17.372795481 12.9096308661 56.3934246234
23158 14 1 11.2954169916 15.2805741116 68.1832570655
20392 12 1 12.1734555344 19.8962343051 58.3783943351
3147 1 1 18.9594101849 17.5768802913 71.6440675351
23258 14 1 10.939204786 3.6586132423 62.1757269942
3256 1 1 13.7686957544 8.1093942993 70.3961996961
23293 14 1 18.0819547925 3.7767837148 59.6482424436
30200 14 2 10.9675026494 8.3017078371 61.0536338606
23196 14 1 8.6280472078 17.6707646048 52.9945025068
23256 14 1 13.7616702254 10.8580484857 60.9917739829
22966 14 1 14.6536631442 6.4201009563 62.4656365973
23301 14 1 10.9226885099 11.7654323845 60.6579784751
23268 14 1 15.7896698691 12.3999241543 60.8112164622
22951 14 1 12.7660119717 4.9828200749 63.705195473
22937 14 1 16.7372998109 6.045038343 64.4721987558
22945 14 1 13.4520447781 3.4179682946 65.9148517902
23181 14 1 11.5777598607 16.4459188305 50.816184445
22941 14 1 18.4213545457 4.4852270523 62.622749508
22965 14 1 11.5665453116 9.0549329374 64.4753160405
22969 14 1 10.0826255599 10.976351353 62.997236322
22998 14 1 10.8617033838 6.7153297801 64.5939238842
23144 14 1 15.5803824549 14.4089177986 50.5658420756
22929 14 1 16.0958881722 9.9865396391 64.7799943549
22939 14 1 13.6881226413 9.0809613936 63.104905635
3099 1 1 17.6908749449 8.1949090293 65.445057861
5220 3 1 9.7360940898 15.5735196879 62.6602047194
23269 14 1 20.0022773037 5.4506662633 58.9423020516
3114 1 1 17.6040742107 12.3570019147 63.2522937631
3103 1 1 15.6321788389 12.8767417322 69.0151702241
23012 14 1 12.4509523535 4.0452511308 68.1953799659
26682 1 2 22.2417059221 18.486853632 72.4072215248
5774 3 1 16.0992978006 3.9055888399 66.0646127152
23315 14 1 9.6658967744 10.0805546543 58.728246639
3141 1 1 14.2298878384 5.4718483855 70.0482974579
22931 14 1 19.6646413868 1.3047733713 72.8975994445
3202 1 1 14.5361440695 16.9125532103 73.3479862822
30152 14 2 9.2467946897 2.122293853 60.3622555107
2711 1 1 10.8413063037 12.7350122132 67.4153177147
23306 14 1 8.9643375992 4.1876363387 55.9856118437
3032 1 1 20.4716788168 17.573665156 66.6008335475
26611 1 2 13.7760332628 7.735833944 66.6828169232
22916 14 1 17.7468036254 7.7305137017 67.9349920166
3012 1 1 16.8909186358 11.2627635221 70.7433119747
26090 15 1 14.7814014787 10.873228082 67.3105666473
30193 14 2 18.5994227174 9.3563017673 55.279566118
23267 14 1 19.710975517 10.0174356387 58.8085705825
23046 14 1 13.6835397792 8.7216620342 73.0679210391
8514 5 1 19.6361217606 17.4780854214 60.2355276557
27527 4 2 20.7530664798 13.1479547306 59.8873219754
30199 14 2 19.8829435766 4.5082908236 56.2981262987
23253 14 1 21.1250183279 9.2414067365 61.1931523144
2984 1 1 17.7019836815 20.5622497181 64.952884576
3130 1 1 19.4853855011 20.4205294914 71.042404094
22892 14 1 13.897538087 20.1940077452 60.584472285
2982 1 1 19.8174880634 19.7881674739 51.2777274589
23285 14 1 18.7803534767 6.5732844962 53.4916750433
23414 14 1 11.4153828305 1.0543893418 62.3910550366
23325 14 1 8.0627926401 14.0186065416 51.1700436528
9072 5 1 13.5236292072 17.9494253753 61.8700691933
26918 2 2 12.446808714 18.8859985186 70.1354302825
22950 14 1 15.8683573119 18.3773081137 71.1929055331
30702 15 2 13.2688741882 11.1441304011 70.2492373273
22971 14 1 9.655531818 13.2774201643 64.2298622747
3139 1 1 12.2775781299 17.1296024529 66.5704000753
3129 1 1 19.5186267135 11.1415256616 71.8628154877
8189 5 1 19.1882779988 3.8739391177 71.0719023346
26661 1 2 17.0064224812 7.7568740395 61.561077402
30292 14 2 13.6448330805 0.8061103319 50.835597875
